,producto,precio,cantidad,medida
6528,Empanada calzone de pollo a la barbacoa Hacendado,2.96,620.0,g
6529,Pizza margarita Hacendado,1.85,340.0,g
6530,Pizza margarita Hacendado,3.3,410.0,g
6531,Pizza jamon y queso sin gluten y sin lactosa Hacendado,3.0,420.0,g
6532,Pizza pollo y bacon Hacendado,2.4,420.0,g
6533,Pizza Pepperoni barbacoa Hacendado ultracongelada,2.95,540.0,g
6534,Pizzas tomate y queso Hacendado ultracongeladas,1.8,570.0,g
6535,Pizza 4 quesos rellena de gorgonzola Hacendado ultracongelada,2.95,540.0,g
6536,Pizza bolonesa Hacendado ultracongelada,2.0,400.0,g
6537,Pizza iberica Hacendado ultracongelada,2.0,380.0,g
6538,Pizza reina con crema de queso fresco Hacendado ultracongelada,1.89,390.0,g
6539,Pizza salmon y gambas Hacendado ultracongelada,2.0,390.0,g
6540,Pizza masa fina 4 quesos Hacendado ultracongelada,2.2,390.0,g
6541,Pizza atun Hacendado ultracongelada,2.0,390.0,g
6542,Pizza masa fina jamon Hacendado ultracongelada,2.2,400.0,g
6543,Pizza americana rellena de cheddar Hacendado ultracongelada,2.95,540.0,g
6544,Pizza jamon y queso sin gluten y sin lactosa Hacendado ultracongelada,2.99,420.0,g
6545,Pizza 4 quesos sin gluten y sin lactosa Hacendado ultracongelada,2.99,410.0,g
6546,Pizza vegana con rucula y tomate seco Hacendado congelada,2.95,400.0,g
6547,Pizza carbonara rellena de salsa de setas Hacendado ultracongelada,2.95,540.0,g
6548,Pizza Truffata con bacon y trufa Hacendado ultracongelada,2.5,390.0,g
6549,Pizza Tirolesa con speck. champinones y brie Hacendado ultracongelada,2.5,375.0,g
6550,Pizza Melanzane Hacendado congelada,2.2,430.0,g
6551,Pizza masa fina Caprese Hacendado ultracongelada,2.2,390.0,g
6552,Pizza masa fina Barbacoa Hacendado ultracongelada,2.2,390.0,g
6553,Bases de pizza artesanas extrafinas y crujientes Hacendado ultracongeladas,1.75,1260.0,g
6554,Bases de pizza sin gluten sin lactosa Hacendado ultracongeladas,3.5,800.0,g
6555,Piadinas pan estilo italiano Hacendado,1.95,1280.0,g
6556,Masa fresca pizza Hacendado,2.25,520.0,g
6557,Masa fresca pizza de cereales y semillas Hacendado,2.38,520.0,g
6558,Rosca jamon serrano y queso emmental Hacendado,2.8,420.0,g
6559,Quiche verduras Hacendado con calabacin y queso de cabra,1.99,390.0,g
6560,Rosca lomo. bacon y queso emmental Hacendado,2.8,450.0,g
6561,Quiche york y bacon Hacendado,1.99,380.0,g
6562,Focaccia con queso. romero y tomillo Hacendado,1.5,300.0,g
6563,Rosca sin relleno Hacendado,1.4,300.0,g
6564,Lasana bolonesa familiar Hacendado,3.85,700.0,g
6565,Lasana bolonesa Hacendado,2.4,350.0,g
6566,Lasana de espinacas y requeson Hacendado,2.8,350.0,g
6567,Canelones de carne y boletus Hacendado,3.6,350.0,g
6568,Lasana de salmon y brocoli Hacendado,3.5,350.0,g
6569,Pastel de calabacin con pollo Hacendado,3.0,300.0,g
6570,Spaghetti carbonara Hacendado,1.95,280.0,g
6571,Macarrones bolonesa Hacendado,2.15,280.0,g
6572,Spaghetti Neri con salsa Hacendado,3.0,250.0,g
6573,Arroz cocido basmati Sabroz,1.05,250.0,g
6574,Arroz cocido integral Sabroz,1.0,250.0,g
6575,Quinoa cocida blanca y roja Sabroz,1.35,250.0,g
6576,Arroz cocido redondo Sabroz,1.0,250.0,g
6577,Risotto de setas Hacendado,2.5,280.0,g
6578,Pollo asado Hacendado,4.15,1.0,kg
6579,Roti de pollo relleno de jamon y queso Hacendado,2.7,375.0,g
6580,Pollo asado troceado Hacendado,6.24,3.0,kg
6581,Codillo de cerdo asado Hacendado,6.2,1.0,kg
6582,Alitas de pollo asadas Hacendado,3.4,500.0,g
6583,Pollo asado Hacendado relleno con jamon. queso y huevo,8.4,1.0,kg
6584,Muslo de pato confitado Hacendado,4.06,300.0,g
6585,Albondigas guisadas Hacendado,2.8,275.0,g
6586,Migas Hacendado,2.4,400.0,g
6587,Costillas de cerdo a la barbacoa cortadas Hacendado,4.55,500.0,g
6588,Pollo al curry Hacendado con arroz basmati,2.5,280.0,g
6589,Cabeza de lomo asado Hacendado estilo moruno,3.81,370.0,g
6590,Bacalao estilo pil pil,3.75,230.0,g
6591,Salmon al curry Hacendado,5.5,325.0,g
6592,Salmon al curry con arroz,3.5,275.0,g
6593,Pasta oriental sabor pollo frango Maggi,0.69,71.0,g
6594,Fideos orientales Yakisoba classic Gallina Blanca,1.59,93.0,g
6595,Fideos orientales Yatekomo de pollo Gallina Blanca,2.85,180.0,g
6596,Fideos orientales Yatekomo de pollo Gallina Blanca,1.15,60.0,g
6597,Fideos orientales Yakisoba de pollo Gallina Blanca,1.59,93.0,g
6598,Pasta oriental sabor gamba camarao Maggi,0.69,71.0,g
6599,Fideos orientales Yatekomo Gallina Blanca,2.85,183.0,g
6600,Fideos orientales Yatekomo Gallina Blanca,1.15,61.0,g
6601,Fideos orientales Yakisoba sabor pollo Hacendado,1.1,80.0,g
6602,Fideos orientales Yakisoba soja Hacendado,1.1,80.0,g
6603,Fideos orientales Yakisoba curry Hacendado,1.1,80.0,g
6604,Fideos orientales Yakisoba sabor pollo Hacendado,0.85,90.0,g
6605,Fideos orientales Yakisoba soja Hacendado,0.85,90.0,g
6606,Noodles sabor pollo Hacendado,0.8,65.0,g
6607,Noodles sabor gamba Hacendado,0.8,65.0,g
6608,Noodles sabor picante Hacendado,0.8,65.0,g
6609,Ramen con panceta Hacendado,2.2,180.0,g
6610,Fabada Hacendado,0.95,420.0,g
6611,Fabada Hacendado,1.85,860.0,g
6612,Lentejas a la riojana Hacendado,0.9,420.0,g
6613,Lentejas a la jardinera Hacendado,0.75,420.0,g
6614,Fabada asturiana Litoral,1.85,420.0,g
6615,Albondigas en salsa La Nora,1.04,420.0,g
6616,Callos a la madrilena La Nora,1.36,385.0,g
6617,Alubias a la jardinera Hacendado,0.75,420.0,g
6618,Garbanzos a la riojana Hacendado,0.9,420.0,g
6619,Alubias a la riojana Hacendado,0.9,420.0,g
6620,Garbanzos a la jardinera Hacendado,0.75,420.0,g
6621,Cocido madrileno Hacendado,1.25,420.0,g
6622,Albondigas de pollo La Nora,1.05,415.0,g
6623,Callos con garbanzos La Nora,1.25,390.0,g
6624,Oreja guisada La Nora,1.85,370.0,g
6625,Alubias con tomate Heinz,0.7,415.0,g
6626,Callos con jamon La Nora,2.65,630.0,g
6627,Perdiz en escabeche Polgri,8.9,450.0,g
6628,Hamburguesa de ternera con bacon y queso Hacendado,2.5,220.0,g
6629,Patatas bravas con allioli y salsa picante Hacendado,1.95,490.0,g
6630,Hamburguesas vegetales Kioene con berenjenas,2.4,400.0,g
6631,Mini hamburguesas vegetales Kioene con guisantes y espinacas,2.4,800.0,g
6632,Seitan a la plancha Hacendado,2.25,400.0,g
6633,Caracoles en salsa mediterranea,3.95,550.0,g
6634,Caracoles en caldo Helifrusa,3.1,550.0,g
6635,Hamburguesas vegetales con proteinas de soja y trigo Tivall,2.6,320.0,g
6636,Filetes braseados vegetales con proteinas de soja y trigo Tivall,2.6,300.0,g
6637,Empanados vegetales con proteina de soja Tivall,2.6,360.0,g
6638,Gazpacho tradicional Hacendado,1.68,990.0,ml
6639,Gazpacho tradicional Hacendado,1.2,1.0,L
6640,Gazpacho suave Hacendado,1.68,990.0,ml
6641,Salmorejo al estilo cordobes Hacendado,1.85,990.0,ml
6642,Salmorejo al estilo cordobes Hacendado,1.6,1.0,L
6643,Gazpacho andaluz Hacendado,1.68,990.0,ml
6644,Gazpacho andaluz Hacendado,1.2,1.0,L
6645,Gazpacho fresco Hacendado,2.5,1.0,L
6646,Gazpacho fresco Hacendado,0.9,330.0,ml
6647,Salmorejo fresco Hacendado,2.8,1.0,L
6648,Salmorejo fresco Hacendado,1.0,330.0,ml
6649,Tortilla de patata y cebolla Hacendado,1.8,600.0,g
6650,Tortilla de patata Hacendado,1.8,600.0,g
6651,Tortilla de patata con chorizo Hacendado,2.5,600.0,g
6652,Ensaladilla de cangrejo Hacendado,1.5,250.0,g
6653,Ensaladilla rusa Hacendado,3.0,500.0,g
6654,Ensaladilla rusa Hacendado,1.8,250.0,g
6655,Ensaladilla americana Hacendado,1.2,250.0,g
6656,Patatas con allioli Hacendado,1.0,250.0,g
6657,Hummus de garbanzos Hacendado receta clasica,1.1,240.0,g
6658,Hummus de garbanzos Hacendado con pimiento del piquillo asado,1.4,240.0,g
6659,Hummus de garbanzos Hacendado con olivas de kalamata,1.4,240.0,g
6660,Tofu firme Frias,2.0,110000.0,g
6661,Tabule oriental Hacendado,1.2,250.0,g
6662,Pastel de atun Hacendado,2.8,260.0,g
6663,Tsatsiki Hacendado,1.75,220.0,g
6664,Crema untar Tofu Hacendado,2.0,200.0,g
6665,Sandwich pavo. queso y espinacas Hacendado,1.5,185.0,g
6666,Sandwich atun. huevo y tomate Hacendado,1.5,185.0,g
6667,Sandwich jamon york y queso Hacendado pan sin corteza,1.5,160.0,g
6668,Sandwiches jamon y queso Hacendado,2.0,1920.0,g
6669,Bifidus desnatado con nueces y cereales Hacendado 0% m.g.,1.0,500.0,g
6670,Bifidus desnatado con kiwi Hacendado 0% m.g. 0% sin azucares anadidos,1.0,500.0,g
6671,Bifidus cremoso desnatado Tropical Hacendado 0% m.g. 0% sin azucares anadidos,1.0,500.0,g
6672,Bifidus desnatado con frutos silvestres Hacendado 0% m.g. 0% sin azucares anadidos,1.0,500.0,g
6673,Bifidus con cereales y fibras Hacendado,1.0,500.0,g
6674,Bifidus cremoso con limon y jengibre Hacendado,1.0,500.0,g
6675,Bifidus con trozos de pina y coco Hacendado zero % azucares anadidos,1.5,500.0,g
6676,Bifidus desnatado con pina Hacendado 0% m.g. 0% sin azucares anadidos,1.0,500.0,g
6677,Bifidus desnatado con pera Hacendado 0% m.g. 0% sin azucares anadidos,1.0,500.0,g
6678,Bifidus de pera. datil y canela Hacendado zero % azucares anadidos,1.5,500.0,g
6679,Bifidus con mango Hacendado,1.0,500.0,g
6680,Bifidus desnatado Hacendado con muesli cereales,1.0,500.0,g
6681,Bifidus cremoso desnatado sabor frutos silvestres Activia 0% m.g.,2.09,480.0,g
6682,Bifidus con higo Hacendado,1.0,500.0,g
6683,Bifidus con fresas Hacendado,1.0,500.0,g
6684,Bifidus con ciruelas pasas Hacendado,1.0,500.0,g
6685,Bifidus cremoso con lima y limon Activia,2.09,480.0,g
6686,Bifidus con avena y nueces Activia,2.39,480.0,g
6687,Bifidus liquido con cereales Hacendado,1.3,640.0,g
6688,Bifidus desnatado natural Hacendado 0% m.g 0% sin azucares anadidos,0.95,750.0,g
6689,Bifidus cremoso desnatado natural edulcorado Hacendado 0% m.g 0% sin azucares anadidos,1.35,750.0,g
6690,Bifidus desnatado natural edulcorado Hacendado 0% m.g 0% sin azucares anadidos,0.95,750.0,g
6691,Bifidus desnatado natural edulcorado Activia 0% m.g.,4.19,1440.0,g
6692,Bifidus desnatado natural edulcorado Activia 0% m.g.,2.09,480.0,g
6693,Bifidus natural Hacendado,0.95,750.0,g
6694,Bifidus cremoso desnatado natural Hacendado 0% m.g 0% sin azucares anadidos,1.35,750.0,g
6695,Bifidus desnatado natural Activia 0% m.g.,4.19,1440.0,g
6696,Bifidus desnatado natural Activia 0% m.g.,2.09,480.0,g
6697,Bifidus cremoso natural azucarado Hacendado con cereales y fresas deshidratadas,0.85,170.0,g
6698,Bifidus natural Hacendado con coco. almendras y chocolate,1.05,180.0,g
6699,Flan de vainilla con caramelo Hacendado,0.6,600.0,g
6700,Flan de huevo Hacendado,2.1,900.0,g
6701,Flan de huevo Hacendado,0.95,400.0,g
6702,Flan de huevo Reina,1.25,440.0,g
6703,Flan de cafe Reina,1.35,400.0,g
6704,Flan de queso Hacendado,1.5,400.0,g
6705,Flan de huevo sin azucares anadidos Hacendado,1.25,400.0,g
6706,Natillas sabor vainilla Hacendado,0.67,500.0,g
6707,Natillas sabor vainilla con galleta Hacendado,0.9,500.0,g
6708,Natillas de chocolate con leche Hacendado,0.67,500.0,g
6709,Natillas de vainilla Danet,2.99,960.0,g
6710,Natillas sabor coco Hacendado,0.87,500.0,g
6711,Natillas de chocolate Danet,2.99,960.0,g
6712,Gelatina sabor fresa Hacendado,0.75,600.0,g
6713,Gelatina 0% azucar sabor fresa Hacendado,0.9,600.0,g
6714,Gelatina sabores limon. multifrutas y naranja Hacendado,0.75,600.0,g
6715,Gelatina + proteinas sabor a frutos silvestres Hacendado 0% m.g 6 g proteinas,1.05,400.0,g
6716,Gelatina 0% azucar sabores fresa. multifrutas y limon Hacendado,0.9,600.0,g
6717,Copa crema de chocolate y nata Hacendado,0.7,460.0,g
6718,Arroz con leche Hacendado,1.05,520.0,g
6719,Yogur sabor vainilla YogoMix Hacendado con disquitos chocolateados,0.9,300.0,g
6720,Mousse de chocolate Hacendado,0.71,250.0,g
6721,Tiramisu Hacendado,1.1,180.0,g
6722,Yogur azucarado YogoMix Hacendado variado de copos maiz. bolitas y disquitos chocolateados,2.6,900.0,g
6723,Yogur azucarado YogoMix Hacendado con bolitas chocolateadas,0.9,300.0,g
6724,Panna Cotta con caramelo Hacendado,1.15,400.0,g
6725,Cuajada Hacendado,0.92,500.0,g
6726,Cheesecake con arandanos Hacendado,1.4,190.0,g
6727,Panna Cotta de cafe con leche Hacendado,1.5,400.0,g
6728,Tarta de queso Hacendado,1.5,180.0,g
6729,Copa de avellana Hacendado,1.0,350.0,g
6730,Coulant de caramelo Hacendado,2.0,360.0,g
6731,Coulant de chocolate Hacendado,1.9,360.0,g
6732,Crema catalana Hacendado,1.96,400.0,g
6733,Cuajada Danone,1.09,270.0,g
6734,Arroz con leche Hacendado,1.1,450.0,g
6735,Pudding Hacendado,1.8,545.0,g
6736,Tocino de cielo Hacendado,1.08,200.0,g
6737,Postre triple chocolate Hacendado,2.4,180.0,g
6738,Postre chocolate caramelo Hacendado,2.4,180.0,g
6739,Postre lacteo + proteinas chocolate Hacendado 1.3 g m.g 10 g proteinas,1.4,480.0,g
6740,Postre de soja Hacendado sabor chocolate,1.19,400.0,g
6741,Postre de soja Hacendado con pina y maracuya,1.1,500.0,g
6742,Postre de soja Hacendado con frutos silvestres,1.1,500.0,g
6743,Postre de soja Hacendado natural azucarado,1.1,500.0,g
6744,Postre de soja Hacendado sabor vainilla,1.19,400.0,g
6745,Postre de soja natural Alpro con coco,1.79,500.0,g
6746,Postre de soja sabor mango Alpro sin azucares anadidos,1.79,400.0,g
6747,Postre de soja Hacendado natural,1.1,400.0,g
6748,Postre de coco natural Alpro,1.79,350.0,g
6749,Postre de soja Alpro Skyr Style sabor fresa,1.79,400.0,g
6750,Postre de soja natural Alpro con avena,1.79,500.0,g
6751,Yogur natural edulcorado Hacendado 0% m.g 0% sin azucares anadidos,0.75,750.0,g
6752,Yogur cremoso natural edulcorado Hacendado 0% m.g 0% sin azucares anadidos,1.15,750.0,g
6753,Postre lacteo + proteinas con fresa Hacendado 0% m.g 10 g proteinas,1.4,480.0,g
6754,Yogur natural Hacendado 0% m.g 0% sin azucares,0.75,750.0,g
6755,Postre lacteo + proteinas con arandanos Hacendado 0% m.g 10 g proteinas,1.4,480.0,g
6756,Yogur con fruta Hacendado 0% m.g 0% sin azucares anadidos,2.25,1500.0,g
6757,Yogur sabores Hacendado 0% m.g 0% sin azucares anadidos,1.2,1000.0,g
6758,Yogur con fruta Hacendado 0% m.g 0% sin azucares anadidos,1.2,750.0,g
6759,Yogur cremoso con frutas del bosque Hacendado 0% m.g 0% sin azucares anadidos,0.9,500.0,g
6760,Yogur sabor coco Hacendado 0% m.g 0% sin azucares anadidos,0.6,500.0,g
6761,Yogur sabor fresa Hacendado 0% m.g 0% sin azucares anadidos,0.6,500.0,g
6762,Yogur cremoso con pina Hacendado 0% m.g 0% sin azucares anadidos,0.9,500.0,g
6763,Yogur con fruta de fresa Hacendado 0% m.g 0% sin azucares anadidos,1.2,750.0,g
6764,Yogur sabor limon Hacendado 0% m.g 0% sin azucares anadidos,0.6,500.0,g
6765,Yogur sin lactosa natural Hacendado 0% m.g 0% sin azucares anadidos,1.2,500.0,g
6766,Postre lacteo + proteinas con pure mango y maracuya Hacendado 0% m.g 10 g proteinas,1.4,480.0,g
6767,Yogur sin lactosa con trozos de pina Hacendado 0% m.g 0% sin azucares anadidos,1.3,500.0,g
6768,Postre lacteo + proteinas natural Hacendado 0% m.g 10 g proteinas,1.4,500.0,g
6769,Postre lacteo + proteinas natural Hacendado 0% m.g 12 g proteinas,1.4,480.0,g
6770,Yogur griego natural azucarado Hacendado,0.95,750.0,g
6771,Yogur griego natural Hacendado,0.95,750.0,g
6772,Yogur griego stracciatella Hacendado,1.45,750.0,g
6773,Yogur griego sabor fresa Hacendado sin trozos,1.3,750.0,g
6774,Yogur griego natural Hacendado,1.9,1.0,kg
6775,Yogur griego con fresa Hacendado,1.2,500.0,g
6776,Yogur griego con limon y jengibre Hacendado,1.2,500.0,g
6777,Yogur griego natural Hacendado con azucar de cana,1.95,1.0,kg
6778,Yogur griego con mango Hacendado,1.2,500.0,g
6779,Yogur griego ligero natural Hacendado 2% m.g,1.9,1.0,kg
6780,Yogur griego con maracuya Hacendado,1.2,500.0,g
6781,Yogur griego sabor limon Hacendado,1.3,750.0,g
6782,Yogur liquido de fresa Hacendado,2.1,1380.0,g
6783,Bebida lactea de fresa y platano Hacendado,1.2,1.0,kg
6784,Yogur liquido desnatado de fresa Hacendado 0% m.g 0% azucares anadidos,1.2,1.0,kg
6785,Bebida lactea de fresa Hacendado,1.2,1.0,kg
6786,Bebida lactea de pina y coco Hacendado,1.2,1.0,kg
6787,Bebida lactea de frutas del bosque Hacendado,1.85,5.0,kg
6788,Bebida lactea con fresa y platano Hacendado,1.85,5.0,kg
6789,Yogur liquido natural Hacendado con azucar de cana,2.1,1380.0,g
6790,Bebida lactea natural Hacendado con azucar de cana,1.2,1.0,kg
6791,Yogur liquido desnatado de pina Hacendado 0% m.g 0% azucares anadidos,1.2,1.0,kg
6792,Yogur liquido desnatado natural edulcorado Hacendado 0% m.g 0% azucares anadidos,1.2,1.0,kg
6793,Bebida lactea natural Hacendado sin azucares anadidos,1.2,1.0,kg
6794,Bebida lactea natural azucarada Hacendado,1.85,5.0,kg
6795,Bebida lactea sin lactosa de fresa Hacendado,1.5,640.0,g
6796,Yogur liquido + proteinas desnatado sabor platano Hacendado 0% m.g 20 g proteinas,0.9,280.0,g
6797,Yogur liquido + proteinas desnatado sabor fresa Hacendado 0% m.g 20 g proteinas,0.9,280.0,g
6798,Bebida lactea + proteinas sabor chocolate Hacendado,1.2,330.0,ml
6799,Bebida lactea + proteinas sabor vainilla Hacendado,1.2,330.0,ml
6800,Bifidus liquido con cereales Hacendado,1.3,640.0,g
6801,Yogur liquido + proteinas desnatado sabor tropical Hacendado 0% m.g 20 g proteinas,0.9,280.0,g
6802,Bebida lactea de fresa L-casei,1.95,1200.0,g
6803,Bebida lactea sabores L-casei,1.95,1200.0,g
6804,Bebida lactea natural azucarada L-casei,1.95,1200.0,g
6805,Bebida lactea de fresa Cuidacol 0% azucares anadidos,2.55,800.0,g
6806,Bebida lactea de frutos silvestres L-casei,1.1,600.0,g
6807,Bebida lactea de fresa L-casei 0% m.g 0% azucares anadidos,1.5,600.0,g
6808,Bebida lactea natural Actimel,4.99,1200.0,g
6809,Bebida lactea de fresa Danacol 0% azucares anadidos,4.99,1000.0,g
6810,Bebida lactea natural Danacol 0% azucares anadidos,4.99,1000.0,g
6811,Bebida lactea natural L-casei 0% m.g 0% azucares anadidos,1.45,600.0,g
6812,Bebida lactea tropical Danacol 0% azucares anadidos,4.99,1000.0,g
6813,Bebida lactea natural Cuidacol 0% azucares anadidos,2.55,800.0,g
6814,Bebida lactea natural Actimel 0% m.g,4.99,1200.0,g
6815,Bebida lactea de naranja L-casei,1.1,600.0,g
6816,Bebida lactea sabor fresa Densia 0% m.g,1.64,400.0,g
6817,Bebida lactea de fresa Cuidacol 0% azucares anadidos,2.55,800.0,g
6818,Bebida lactea de fresa Danacol 0% azucares anadidos,4.99,1000.0,g
6819,Bebida lactea natural Danacol 0% azucares anadidos,4.99,1000.0,g
6820,Bebida lactea tropical Danacol 0% azucares anadidos,4.99,1000.0,g
6821,Bebida lactea natural Cuidacol 0% azucares anadidos,2.55,800.0,g
6822,Bebida lactea sabor fresa Densia 0% m.g,1.64,400.0,g
6823,Yogur natural con azucar de cana Hacendado,0.8,750.0,g
6824,Yogur natural azucarado Hacendado,0.8,750.0,g
6825,Yogur sin lactosa Hacendado cremoso. natural y azucarado,1.3,500.0,g
6826,Yogur natural Hacendado,0.75,750.0,g
6827,Yogur natural Danone,2.14,960.0,g
6828,Kefir natural sabor suave,1.25,500.0,g
6829,Yogur natural de cabra Hacendado,1.95,500.0,g
6830,Yogur sabores Hacendado,1.8,2000.0,g
6831,Yogur sabor fresa Hacendado,0.47,500.0,g
6832,Yogur sabor limon Hacendado,0.47,500.0,g
6833,Yogur sabor macedonia Hacendado,0.47,500.0,g
6834,Yogur sabor fresa Danone,1.19,480.0,g
6835,Yogur cremoso Hacendado con frutos silvestres,0.75,500.0,g
6836,Yogur cremoso Hacendado con melocoton y maracuya,0.75,500.0,g
6837,Yogur sabor macedonia Danone,1.19,480.0,g
6838,Yogur sabor coco Hacendado,0.47,500.0,g
6839,Yogur con frutas Hacendado,2.4,1500.0,g
6840,Yogur sabores Danone,2.99,1440.0,g
6841,Yogur sabor limon Danone,1.19,480.0,g
6842,Yogur sabor coco Danone,1.19,480.0,g
6843,Yogur sabor platano Hacendado,0.47,500.0,g
6844,Yogur sin lactosa sabor fresa Hacendado,1.15,500.0,g
6845,Petit de bolsillo de fresa Hacendado,1.3,1440.0,g
6846,Danonino sabor fresa Danone,1.19,300.0,g
6847,Danonino sabor fresa y platano Danone,1.19,300.0,g
6848,Petit sabores Hacendado,1.1,720.0,g
6849,Petit maxi sabores Hacendado,1.2,600.0,g
6850,Petit Nesquik Nestle,1.39,360.0,g
6851,Danonino maxi sabor fresa Danone,1.79,400.0,g
6852,Petit de chocolate con leche Hacendado,0.85,360.0,g
6853,Danonino maxi sabor fresa y platano Danone,1.79,400.0,g
6854,Yogur liquido infantil de fresa y platano Go-Lacteo +8 meses,2.2,1440.0,g
6855,Yogur liquido infantil de pera Go-Lacteo +6 meses,2.2,1440.0,g
6856,Yogur liquido infantil con cereales y miel Go-Lacteo +8 meses,2.2,1440.0,g
6857,Postre lacteo infantil sabor natural Yogolino +6 meses,2.05,400.0,g
6858,Postre lacteo infantil de fresa Yogolino +8 meses,2.05,400.0,g
6859,Postre lacteo infantil de platano Yogolino +6 meses,2.05,400.0,g
6860,Natillas infantiles con galletas Hacendado +6 meses,1.6,260.0,g
6861,Yogur infantil cremoso de manzana y pera Go-Lacteo +6 meses,2.0,440.0,g
6862,Yogur infantil cremoso de fresa Go-Lacteo +8 meses,2.0,440.0,g
6863,Fruta + leche tropical Hacendado,0.7,1.0,L
6864,Fruta + leche tropical Hacendado,0.9,1200.0,ml
6865,Fruta + leche Mediterraneo Hacendado,0.7,1.0,L
6866,Fruta + leche Mediterraneo Hacendado,0.8,990.0,ml
6867,Fruta + leche Mediterraneo Hacendado,0.9,1200.0,ml
6868,Fruta + leche Caribe Hacendado,0.9,1200.0,ml
6869,Fruta + leche tropical Bifrutas,1.8,1200.0,ml
6870,Fruta + leche tropical Bifrutas,2.25,990.0,ml
6871,Fruta + leche tropical Hacendado,0.8,990.0,ml
6872,Fruta + leche Caribe Don Simon zero materia grasa,1.2,1200.0,ml
6873,Fruta + leche melon y sandia Hacendado,1.05,1.0,L
6874,Fruta + leche melon y sandia Hacendado,1.15,990.0,ml
6875,Fruta + leche melocoton y albaricoque Hacendado,0.85,990.0,ml
6876,Fruta + leche naranja y mango Hacendado sin azucares anadidos,1.15,990.0,ml
6877,Bebida Bahamas Hacendado,0.95,2.0,L
6878,Nectar tropical Hacendado sin azucares anadidos,0.61,1.0,L
