,Unnamed: 0,producto,precio,precio_rel,link,oferta,Q,precio_medida,medida,Q_medida,precio_medida1,precio_medida2
5148,5148,LEA serum para barba caja 50 ml,8.95,179.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=41&disp=,0, 50 ml,179.00,l,8.95,1,1.0
5149,5149,LEA champu para barba tubo 100 ml,7.95,79.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=41&disp=,0, 100 ml,79.50,l,0.1,79.50,79.5
5150,5150,BULLDOG crema hidratante antiedad tubo 100 ml,11.2,112.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=41&disp=,0, 100 ml,112.00,l,11.2,1,1.0
5151,5151,SANEX Men gel de ducha zero piel normal bote 475 ml,3.39,7.14/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=41&disp=,0, 475 ml,7.14,l,0.475,7.14,7.14
5152,5152,COLGATE pasta dentifrica para ninos tubo 50 ml,1.85,37.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=41&disp=,0, 50 ml,37.00,l,0.05,37.00,37.0
5153,5153,ORAL B enjuague bucal proteccion profesional botella 500 ml,4.99,9.98/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=41&disp=,0, 500 ml,9.98,l,0.5,9.98,9.98
5154,5154,GILLETTE Body maquinilla de afeitar recambio blister 2 uds,5.95,2.98/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=41&disp=,0, 2 uds,2.98,ud,1.997,2.98,2.98
5155,5155,OLAY Regenerist serum regenerador diario antiedad dosificador 50 ml,28.75,575.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=41&disp=,0, 50 ml,575.00,l,28.75,1,1.0
5156,5156,OLAY Regenerist luminous crema facial antiedad con spf 20 dosificador 50 ml,32.99,659.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=41&disp=,0, 20 dosificador 50 ml,659.80,l,32.99,1,1.0
5157,5157,ORAL B cepillo dental electrico stages power blister 1 ud (modelo aleatorio),26.95,26.95/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=41&disp=,0, 1 ud (modelo aleatorio),26.95,ud,1.0,26.95,26.95
5158,5158,ORAL B cabezal de recambio stages power blister 2 uds (modelo aleatorio),11.95,5.98/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=41&disp=,0, 2 uds (modelo aleatorio),5.98,ud,1.998,5.98,5.98
5159,5159,DIADERMINE agua micelar hidratante todo tipo de pieles bote 400 ml,5.95,14.88/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=41&disp=,0, 400 ml,14.88,l,0.4,14.88,14.88
5160,5160,DOVE desodorante original spray 200 ml,3.29,16.45/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 200 ml,16.45,l,0.2,16.45,16.45
5161,5161,DENIVIT pasta dentifrica antimanchas pro- laser white tubo 50 ml,1.89,37.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 50 ml,37.80,l,0.05,37.80,37.8
5162,5162,NIVEA crema de manos cuidado intensivo bote 100 ml,2.99,29.90/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 100 ml,29.90,l,0.1,29.90,29.9
5163,5163,NIVEA crema de manos repara&protege bote 100 ml,3.45,34.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 100 ml,34.50,l,0.1,34.50,34.5
5164,5164,SHAKIRA colonia dance midnight spray 50 ml,7.99,159.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 50 ml,159.80,l,7.99,1,1.0
5165,5165,LACTOVIT leche mousse corporal nutritiva piel seca spray 200 ml,3.99,19.95/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 200 ml,19.95,l,0.2,19.95,19.95
5166,5166,DEPEND For men calzoncillo incontinencia talla media paquete 10 uds,9.99,1.00/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 10 uds,1.00,ud,9.99,1.00,1.0
5167,5167,INDASEC Discreet pants de incontinencia plus talla M paquete 12 uds,13.34,1.11/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 12 uds,1.11,ud,12.018,1.11,1.11
5168,5168,CHILLY gel intimo protect bote 250 ml,4.15,16.60/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 250 ml,16.60,l,0.25,16.60,16.6
5169,5169,AUSONIA sensitive compresas super con alas bolsa 12 uds,1.65,0.14/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 12 uds,0.14,ud,11.786,0.14,0.14
5170,5170,INSTITUTO ESPAÃOL gel de ducha piel sana botella 1250 ml,2.5,2.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 1250 ml,2.00,l,1.25,2.00,2.0
5171,5171,INSTITUTO ESPAÃOL gel de higiene intima pieles atopicas bote 300 ml,3.79,12.63/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 300 ml,12.63,l,0.3,12.63,12.63
5172,5172,INSTITUTO ESPAÃOL crema corporal regeneradora con rosa mosqueta tarro 400 ml,3.1,7.75/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 400 ml,7.75,l,0.4,7.75,7.75
5173,5173,INSTITUTO ESPAÃOL leche hidratante rosa mosqueta bote 500 ml,2.6,5.20/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 500 ml,5.20,l,0.5,5.20,5.2
5174,5174,INSTITUTO ESPAÃOL crema cuidado integral pieles atopicas tarro 400 ml,5.65,14.13/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 400 ml,14.13,l,0.4,14.13,14.13
5175,5175,INSTITUTO ESPAÃOL champu pieles atopicas bote 300 ml,4.85,16.17/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 300 ml,16.17,l,0.3,16.17,16.17
5176,5176,INSTITUTO ESPAÃOL desodorante pieles atopicas roll on 75 ml,2.94,39.20/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 75 ml,39.20,l,0.075,39.20,39.2
5177,5177,INSTITUTO ESPAÃOL gel de ducha urea bote 1250 ml,2.45,1.96/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 1250 ml,1.96,l,1.25,1.96,1.96
5178,5178,INSTITUTO ESPAÃOL crema corporal reparadora urea piel seca tarro 400 ml,3.45,8.63/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 400 ml,8.63,l,0.4,8.63,8.63
5179,5179,INSTITUTO ESPAÃOL leche hidratante urea dosificador 950 ml,5.45,5.74/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 950 ml,5.74,l,0.949,5.74,5.74
5180,5180,INSTITUTO ESPAÃOL crema reparadora urea piel seca tubo 150 ml,2.35,15.67/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 150 ml,15.67,l,0.15,15.67,15.67
5181,5181,AIRE DE SEVILLA colonia rose spray 150 ml,9.75,65.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 150 ml,65.00,l,0.15,65.00,65.0
5182,5182,INSTITUTO ESPAÃOL locion regeneradora colageno bote 500 ml,2.6,5.20/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 500 ml,5.20,l,0.5,5.20,5.2
5183,5183,INSTITUTO ESPAÃOL gel de ducha aloe vera bote 1250 ml,1.99,1.59/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 1250 ml,1.59,l,1.252,1.59,1.59
5184,5184,INSTITUTO ESPAÃOL desodorante aloe vera roll on 75 ml,1.7,22.67/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=42&disp=,0, 75 ml,22.67,l,0.075,22.67,22.67
5185,5185,INSTITUTO ESPAÃOL crema corporal aloe vera tarro 400 ml,3.35,8.38/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 400 ml,8.38,l,0.4,8.38,8.38
5186,5186,INSTITUTO ESPAÃOL locion hidratante aloe vera dosificador 950 ml,4.7,4.95/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 950 ml,4.95,l,0.949,4.95,4.95
5187,5187,INSTITUTO ESPAÃOL locion piernas cansadas arnica bote 500 ml,2.6,5.20/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 500 ml,5.20,l,0.5,5.20,5.2
5188,5188,INSTITUTO ESPAÃOL desodorante avena roll on 75 ml,1.7,22.67/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 75 ml,22.67,l,0.075,22.67,22.67
5189,5189,INSTITUTO ESPAÃOL leche hidratante avena dosificador 950 ml,4.7,4.95/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 950 ml,4.95,l,0.949,4.95,4.95
5190,5190,INSTITUTO ESPAÃOL desodorante rosa mosqueta roll on 75 ml,1.7,22.67/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 75 ml,22.67,l,0.075,22.67,22.67
5191,5191,INSTITUTO ESPAÃOL agua de colonia gotas frescas bote 750 ml,6.89,9.19/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 750 ml,9.19,l,0.75,9.19,9.19
5192,5192,INSTITUTO ESPAÃOL agua de colonia gotas frescas bote 750 ml,9.95,13.27/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 750 ml,13.27,l,0.75,13.27,13.27
5193,5193,POSEIDON colonia gold for men frasco 150 ml,10.6,70.67/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 150 ml,70.67,l,0.15,70.67,70.67
5194,5194,POSEIDON colonia sport for men spray 150 ml,14.2,94.67/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 150 ml,94.67,l,0.15,94.67,94.67
5195,5195,INSTITUTO ESPAÃOL leche hidratante urea bote 500 ml,3.09,6.18/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 500 ml,6.18,l,0.5,6.18,6.18
5196,5196,LLONGUERAS Men advanced cera de peinado tarro 85 ml,3.95,46.47/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 85 ml,46.47,l,0.085,46.47,46.47
5197,5197,FRUCTIS champu pure fresh agua de coco fortificante bote 360 ml,4.39,12.19/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 360 ml,12.19,l,0.36,12.19,12.19
5198,5198,SIGNAL pasta dentifrica frescor explosivo blanqueador con fluor tubo 2 x 75 ml,2.75,18.33/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 2 x 75 ml,18.33,l,0.15,18.33,18.33
5199,5199,DOVE desodorante go fresh pear&aloe spray 200 ml,3.09,15.45/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 200 ml,15.45,l,0.2,15.45,15.45
5200,5200,COLGATE cepillo dental 360 Âº advanced medio blister 1 ud,4.29,4.29/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 360 Âº advanced medio blister 1 ud,4.29,ud,1.0,4.29,4.29
5201,5201,ORIGINAL REMEDIES mascarilla nutritiva alisadora tarro 300 ml,3.99,13.30/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 300 ml,13.30,l,0.3,13.30,13.3
5202,5202,FRUCTIS champu nutri repair 3 cabello seco tarro 360 ml,4.39,12.19/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 3 cabello seco tarro 360 ml,12.19,l,0.36,12.19,12.19
5203,5203,DOVE desodorante go fresh pear&aloe roll on 50 ml,1.99,39.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 50 ml,39.80,l,0.05,39.80,39.8
5204,5204,SCHWARZKOPF Root tinte rubio claro retoca raices spray 120 ml,5.95,49.58/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 120 ml,49.58,l,0.12,49.58,49.58
5205,5205,SCHWARZKOPF Root tinte rubio oscuro retoca raices spray 120 ml,5.95,49.58/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 120 ml,49.58,l,0.12,49.58,49.58
5206,5206,COLORCREM tinte caoba retoca raices expres spray 75 ml,3.95,52.67/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 75 ml,52.67,l,0.075,52.67,52.67
5207,5207,COLORCREM tinte marron retoca raices expres spray 75 ml,3.95,52.67/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 75 ml,52.67,l,0.075,52.67,52.67
5208,5208,LICOR DEL POLO enjuague bucal frozen senses limpieza completa botella 500 ml,4.55,9.10/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=43&disp=,0, 500 ml,9.10,l,0.5,9.10,9.1
5209,5209,PALETTE INTENSIVE CREME tinte Rubio Oscuro NÂº 6.46 caja 1 ud,3.99,3.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 1 ud,3.99,ud,1.0,3.99,3.99
5210,5210,GILLETTE espuma de afeitar revitalizante spray 200 ml,2.55,12.75/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 200 ml,12.75,l,0.2,12.75,12.75
5211,5211,SANEX desodorante natur protect antimanchas spray 200 ml,3.49,17.45/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 200 ml,17.45,l,0.2,17.45,17.45
5212,5212,SANEX desodorante natur protect roll on 50 ml,2.19,43.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 50 ml,43.80,l,0.05,43.80,43.8
5213,5213,SANEX gel de ducha zero % anti pollution bote 600 ml,3.39,5.65/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 600 ml,5.65,l,0.6,5.65,5.65
5214,5214,DIADERMINE Expert rejuvenecedor crema de dia antiarrugas tarro 50 ml,14.95,299.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 50 ml,299.00,l,14.95,1,1.0
5215,5215,DIADERMINE Expert rejuvenecedor crema de noche antiarrugas tarro 50 ml,14.95,299.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 50 ml,299.00,l,14.95,1,1.0
5216,5216,TIMOTEI champu reflejos dorados cabello rubio dosificador 750 ml,4.55,6.07/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 750 ml,6.07,l,0.75,6.07,6.07
5217,5217,SENSODYNE cepillo dental repair & protect suave blister 1 ud,3.49,3.49/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 1 ud,3.49,ud,1.0,3.49,3.49
5218,5218,GIORGI LINE cera fijadora efecto mate extra fuerte tarro 75 ml,3.35,44.67/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 75 ml,44.67,l,0.075,44.67,44.67
5219,5219,PANTENE Pro-v champu rizos definidos bote 700 ml,7.49,10.70/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 700 ml,10.70,l,0.7,10.70,10.7
5220,5220,PANTENE Pro-v champu suave y liso control del encrespamiento bote 700 ml,7.49,10.70/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 700 ml,10.70,l,0.7,10.70,10.7
5221,5221,TENA Lady discreet compresas de incontinencia normal paquete 12 uds,3.99,0.33/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 12 uds,0.33,ud,12.091,0.33,0.33
5222,5222,GILLETTE Blue3 maquinilla de afeitar desechable bolsa 12 uds,10.35,0.86/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 12 uds,0.86,ud,12.035,0.86,0.86
5223,5223,LLONGUERAS Advance tinte Rubio Oscuro Ceniza NÂº 6.1 caja 1 ud,5.39,5.39/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 1 ud,5.39,ud,1.0,5.39,5.39
5224,5224,LLONGUERAS Advance tinte Rubio Medio Dorado NÂº 7.3 caja 1 ud,5.39,5.39/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 1 ud,5.39,ud,1.0,5.39,5.39
5225,5225,LLONGUERAS Advance tinte Rubio Oscuro Dorado Cobrizo NÂº 6.34 caja 1 ud,5.39,5.39/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 1 ud,5.39,ud,1.0,5.39,5.39
5226,5226,COLORSILK tinte Rubio Medio NÂº 74 caja 1 ud,2.99,2.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 74 caja 1 ud,2.99,ud,1.0,2.99,2.99
5227,5227,GIORGI LINE crema look despeinado ultra fuerte tarro 125 ml,4.1,32.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 125 ml,32.80,l,0.125,32.80,32.8
5228,5228,LICOR DEL POLO Junior pasta dentifrica fresa +6 anos tubo 75 ml,2.09,27.87/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 75 ml,27.87,l,0.075,27.87,27.87
5229,5229,ELVIVE champu arginina revitalizante bote 690 ml,5.95,8.62/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 690 ml,8.62,l,0.69,8.62,8.62
5230,5230,FRUCTIS champu hidra rizos fortificante cabello rizo u ondulado bote 690 ml,5.75,8.33/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 690 ml,8.33,l,0.69,8.33,8.33
5231,5231,COLGATE cepillo dental max white 360Âº advanced medio blister 1 ud,3.99,3.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 1 ud,3.99,ud,1.0,3.99,3.99
5232,5232,EXCELLENCE Age perfect tinte Rubio Claro Dorado NÂº 9.31 caja 1 ud,7.59,7.59/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=44&disp=,0, 1 ud,7.59,ud,1.0,7.59,7.59
5233,5233,PALETTE INTENSIVE CREME tinte Castano Luminoso NÂº 5.5 caja 1 ud,3.79,3.79/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 1 ud,3.79,ud,1.0,3.79,3.79
5234,5234,PALETTE INTENSIVE CREME tinte Rubio Dorado Miel NÂº 8.55 caja 1 ud,3.79,3.79/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 1 ud,3.79,ud,1.0,3.79,3.79
5235,5235,PALETTE INTENSIVE CREME tinte Rubio Beige NÂº 8.2 caja 1 ud,3.99,3.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 1 ud,3.99,ud,1.0,3.99,3.99
5236,5236,SANEX desodorante natur protect piel sensible roll on 50 ml,2.25,45.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 50 ml,45.00,l,0.05,45.00,45.0
5237,5237,L'OREAL Revitalift laser X3 crema antiedad spf 20 renovadora tarro 50 ml,19.9,398.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 20 renovadora tarro 50 ml,398.00,l,19.9,1,1.0
5238,5238,ORAL B enjuague bucal pro expert botella 500 ml,5.19,10.38/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 500 ml,10.38,l,0.5,10.38,10.38
5239,5239,WILKINSON Sword quattro titanium sensitive maquinilla de afeitar blister 1 ud,4.5,4.50/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 1 ud,4.50,ud,1.0,4.50,4.5
5240,5240,WILKINSON Sword extreme sensitive 3 maquinilla desechable bolsa 16 uds,10.95,0.68/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 3 maquinilla desechable bolsa 16 uds,0.68,ud,16.103,0.68,0.68
5241,5241,LEA locion hidratante para barba dosificador 75 ml,7.95,106.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 75 ml,106.00,l,7.95,1,1.0
5242,5242,SANEX Men desodorante zero % piel normal roll on 50 ml,2.25,45.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 50 ml,45.00,l,0.05,45.00,45.0
5243,5243,SANEX Men desodorante zero % spray 200 ml,3.19,15.95/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 200 ml,15.95,l,0.2,15.95,15.95
5244,5244,SANEX gel de ducha zero % piel seca bote 600 ml,3.39,5.65/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 600 ml,5.65,l,0.6,5.65,5.65
5245,5245,SANEX gel de ducha zero % piel normal envase 1 lt,3.29,3.29/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 1 lt,3.29,l,1.0,3.29,3.29
5246,5246,PALMOLIVE NB gel de ducha en crema hidratante bote 900 ml,2.99,3.32/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 900 ml,3.32,l,0.901,3.32,3.32
5247,5247,PALMOLIVE NB gel de ducha en crema leche y miel bote 900 ml,2.99,3.32/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 900 ml,3.32,l,0.901,3.32,3.32
5248,5248,SANEX gel de higiene intima sensitive dosificador 250 ml,3.49,13.96/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 250 ml,13.96,l,0.25,13.96,13.96
5249,5249,SANEX gel de higiene intima protectora dosificador 250 ml,3.49,13.96/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 250 ml,13.96,l,0.25,13.96,13.96
5250,5250,BABARIA crema de manos urea tubo 50 ml,3.25,65.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 50 ml,65.00,l,0.05,65.00,65.0
5251,5251,BABARIA crema de manos rosa mosqueta tubo 100 ml,3.25,32.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 100 ml,32.50,l,0.1,32.50,32.5
5252,5252,BABARIA crema facial hidratante piel atopica tarro 50 ml,5.95,119.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 50 ml,119.00,l,5.95,1,1.0
5253,5253,BABARIA leche corporal piel atopica dosificador 400 ml,4.9,12.25/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 400 ml,12.25,l,0.4,12.25,12.25
5254,5254,BABARIA crema facial antiarrugas aloe vera tarro 50 ml,6.29,125.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 50 ml,125.80,l,6.29,1,1.0
5255,5255,BABARIA crema facial hidratante aloe vera tarro 50 ml,6.95,139.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 50 ml,139.00,l,6.95,1,1.0
5256,5256,TRESEMMÃ champu liso keratina bote 400 ml,3.55,8.88/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=45&disp=,0, 400 ml,8.88,l,0.4,8.88,8.88
5257,5257,TRESEMMÃ champu hidratacion intensa bote 500 ml,3.55,7.10/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 500 ml,7.10,l,0.5,7.10,7.1
5258,5258,TRESEMMÃ acondicionador hidratacion intensa bote 500 ml,3.55,7.10/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 500 ml,7.10,l,0.5,7.10,7.1
5259,5259,BABARIA jabon liquido de manos coco dosificador 500 ml,1.95,3.90/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 500 ml,3.90,l,0.5,3.90,3.9
5260,5260,BABARIA jabon liquido de manos rosa mosqueta dosificador 500 ml,1.95,3.90/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 500 ml,3.90,l,0.5,3.90,3.9
5261,5261,BABARIA crema de manos aloe vera tubo 100 ml,3.25,32.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 100 ml,32.50,l,0.1,32.50,32.5
5262,5262,PANTENE Pro-v acondicionador repara y protege cabello danado bote 675 ml,7.49,11.10/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 675 ml,11.10,l,0.675,11.10,11.1
5263,5263,PANTENE Pro-v acondicionador suave y liso control encrespamiento 675 ml,7.49,11.10/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 675 ml,11.10,l,0.675,11.10,11.1
5264,5264,ORAL B enjuague bucal complete botella 500 ml,4.99,9.98/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 500 ml,9.98,l,0.5,9.98,9.98
5265,5265,GIORGI LINE gel fijador efecto mojado extra fuerte bote 250 ml,3.39,13.56/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 250 ml,13.56,l,0.25,13.56,13.56
5266,5266,SENSODYNE cepillo dental multicare medio blister 1 ud,3.49,3.49/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 1 ud,3.49,ud,1.0,3.49,3.49
5267,5267,SENSODYNE cepillo dental encias extra suave blister 1 ud,3.49,3.49/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 1 ud,3.49,ud,1.0,3.49,3.49
5268,5268,SENSODYNE cepillo dental refrescante suave blister 1 ud,3.49,3.49/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 1 ud,3.49,ud,1.0,3.49,3.49
5269,5269,SENSODYNE pasta dentifrica rapid action blanqueante tubo 75 ml,5.19,69.20/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 75 ml,69.20,l,0.075,69.20,69.2
5270,5270,LA TOJA crema de afeitar piel sensible tubo 150 ml,2.45,16.33/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 150 ml,16.33,l,0.15,16.33,16.33
5271,5271,LULLAGE Acnexpert serum 360Âº tratamiento intensivo dosificador 50 ml,32.35,647.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 50 ml,647.00,l,32.35,1,1.0
5272,5272,GIORGI LINE espuma fijadora maxi volumen ultra fuerte spray 210 ml,2.35,11.19/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 210 ml,11.19,l,0.21,11.19,11.19
5273,5273,AUSSIE acondicionador daily clean bote 250 ml,5.99,23.96/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 250 ml,23.96,l,0.25,23.96,23.96
5274,5274,TRESEMMÃ champu cuidado clasico bote 500 ml,3.55,7.10/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 500 ml,7.10,l,0.5,7.10,7.1
5275,5275,TRESEMMÃ laca extra fuerte spray 400 ml,4.79,11.98/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 400 ml,11.98,l,0.4,11.98,11.98
5276,5276,TIMOTEI champu y acondicionador 2 en 1 delicado cabello normal dosificador 750 ml,4.55,6.07/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 2 en 1 delicado cabello normal dosificador 750 ml,6.07,l,0.75,6.07,6.07
5277,5277,TULIPAN NEGRO desodorante kiss spray 200 ml,2.69,13.45/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=46&disp=,0, 200 ml,13.45,l,0.2,13.45,13.45
