,producto,precio,cantidad,medida,cantidad_
5821,FRUCTIS champu pure fresh agua de coco bote 300 mL,2.99,0.3,L,0.3
5822,GARNIER champu deLicatesse de avena bote 250 mL,2.99,0.25,L,0.25
5823,ELVIVE champu nutritivo aceite extraordinario cabeLLo seco bote 285 mL,2.99,0.285,L,0.285
5824,AMALFI crema corporaL de oLiva tarro 250 mL,1.29,0.25,L,0.25
5825,BODY NATUR manteca corporaL de mango tarro 200 mL,4.99,0.2,L,0.2
5826,BODY NATUR exfoLiante corporaL de coco tarro 200 mL,4.99,0.2,L,0.2
5827,BODY NATUR manteca corporaL de coco tarro 200 mL,4.99,0.2,L,0.2
5828,BODY NATUR exfoLiante corporaL de mango tarro 200 mL,4.99,0.2,L,0.2
5829,FRUCTIS champu hair food banana cabeLLo seco bote 350 mL,4.99,0.35,L,0.35
5830,DIAT toaLLitas higienizantes envase 15 uds,0.89,14.833,ud,14.833
5831,BABARIA pack rituaL vitamina C envase 1 ud ,8.99,2.997,ud,2.997
5832,GLISS mascariLLa seLLadora cabeLLo encrespado tarro 300 mL,4.95,0.3,L,0.3
5833,PALETTE NaturaLs creme tinte rubio extra cLaro ceniza NÃÂº 12.1 caja 1 ud,3.99,1.0,ud,1.0
5834,GLISS champu spLit hair miracLe cabeLLo encrespado bote 370 mL,3.95,0.37,L,0.37
5835,INSTITUTO ESPAÃÂOL oLeogeL de bano y ducha bote 300 mL,5.69,0.3,L,0.3
5836,NEUTROMED jabon Liquido de manos antibacteriano dosificador 300 mL,1.99,0.3,L,0.3
5837,BABARIA spray de manos hidroaLcohoLico cotton bote 100 mL,2.05,0.1,L,0.1
5838,BABARIA spray de manos hidroaLcohoLico aLoe bote 100 mL,2.05,0.1,L,0.1
5839,LACTOVIT geL de bano reparador con Lactourea bote 900 mL,2.99,0.901,L,0.901
5840,LACTOVIT geL de bano nutritivo bote 900 mL,2.99,0.901,L,0.901
5841,OLIA tinte negro diamante bLackLight NÃÂº 2.0 caja 1 ud,6.49,1.0,ud,1.0
5842,S3 agua de coLonia cLasica fresh bote 750 mL,3.09,0.75,L,0.75
5843,STAR COTT bastonciLLos con paLo de papeL caja 200 uds,0.85,1.0,ud,1.0
5844,SANEX Advanced aceite de ducha atopiderm bote 600 mL,3.89,0.6,L,0.6
5845,SANEX Advanced geL de ducha atopiderm bote 600 mL,3.89,0.6,L,0.6
5846,NIVEA naturaLLy good crema faciaL de dia antiedad tarro 50 mL,8.99,8.99,L,8.99
5847,SANEX geL de ducha. cuerpo y cabeLLo dermo kids bote 475 mL,3.39,0.475,L,0.475
5848,SANEX geL de ducha zero kids bote 475 mL,3.39,0.475,L,0.475
5849,FLOR DE MAYO vaseLina perfumada cherry tarro 15 gr,1.65,1.65,kg,1.65
5850,PI MEDICAL mascariLLa FFP2 1 ud,0.99,1.0,ud,1.0
5851,PALETTE NaturaLs creme tinte Rubio CLaro HeLado NÃÂº 8.1 caja 1 ud,3.99,1.0,ud,1.0
5852,PALETTE NaturaLs creme tinte Castano Oscuro NÃÂº 3.0 caja 1 ud,3.99,1.0,ud,1.0
5853,MAGNO geL de ducha cLassic bote 650 mL,3.49,0.65,L,0.65
5854,PALETTE NaturaLs creme tinte VioLin NÃÂº 5.89 caja 1 ud,3.99,1.0,ud,1.0
5855,MAGNO geL de ducha bLack energy bote 650 mL,3.49,0.65,L,0.65
5856,BODY NATUR crema geL depiLatoria hidratante tubo 200 mL,3.5,0.2,L,0.2
5857,PANTENE Pro-v acondicionador suave y Liso controL encrespamiento 230 mL,2.99,0.23,L,0.23
5858,PALETTE NaturaLs creme tinte Castano CLaro NÃÂº 5.0 caja 1 ud,3.99,1.0,ud,1.0
5859,NIKE coLonia indigo man spray 200 mL,9.95,0.2,L,0.2
5860,TITTO BLUNI coLonia acqua uomo spray 150 mL,9.9,0.15,L,0.15
5861,GILLETTE Venus simpLy maquiniLLa desechabLe boLsa 4 uds,3.69,4.011,ud,4.011
5862,SENSODYNE pasta dentifrica repair&protect extra fresh tubo 75 mL,4.59,0.075,L,0.075
5863,LA TOJA geL de ducha Leche de avena boteLLa 650 mL,2.65,0.65,L,0.65
5864,TABAIBALOE geL hidratante con aLoe vera bote 300 mL,3.99,0.3,L,0.3
5865,TABAIBALOE crema hidratante cara y cuerpo aLoe tarro 300 mL,1.99,0.3,L,0.3
5866,KLEENEX mascariLLa higienica negra pack 5 unidades,2.99,1.0,ud,1.0
5867,PALETTE NaturaLs creme tinte Rubio muy cLaro frio NÃÂº 10.2 caja 1 ud,3.99,1.0,ud,1.0
5868,IDC INSTITUTE crema de manos pLatano tubo 40 mL,1.99,0.04,L,0.04
5869,BIOTEN crema de manos SOS concentrada tubo 50 mL,2.25,0.05,L,0.05
5870,BIOTEN crema de manos reparadora tubo 100 mL,2.45,0.1,L,0.1
5871,IDC INSTITUTE crema de manos buho tubo 30 mL ,1.0,0.03,L,0.03
5872,BIOTEN crema de manos nutritiva tubo 100 mL ,2.45,0.1,L,0.1
5873,BODY NATUR crema hidratante para pies tubo 100 mL,1.89,0.1,L,0.1
5874,LA TOJA geL de bano aLoe vera boteLLa 650 mL,2.65,0.65,L,0.65
5875,LA TOJA geL de bano yoghurt griego boteLLa 650 mL,2.65,0.65,L,0.65
5876,LA TOJA geL de bano hidrotermaL boteLLa 650 mL,2.65,0.65,L,0.65
5877,LA TOJA geL de ducha aceite de coco bote 650 mL,2.65,0.65,L,0.65
5878,BODY NATUR ampoLLa bifasica antiedad caja 7 uds,5.97,7.024,ud,7.024
5879,SANEX Locion corporaL nutritiva biomeprotect dermo dosificador 360 mL,4.69,0.36,L,0.36
5880,COLGATE pasta dentifrica para encias revitaLizante tubo 75 mL,4.49,0.075,L,0.075
5881,DIA IMAQE NaturaLs Limpiador faciaL exfoLiante con hueso de aLbaricoque 50 gr,3.29,0.05,kg,0.05
5882,DIA IMAQE NaturaLs champu soLido hidratante con cannabis y aceite de canamo 60 gr,3.29,0.06,kg,0.06
5883,DIA IMAQE NaturaLs champu soLido reparador con aguacate y arandanos 60 gr,3.29,0.06,kg,0.06
5884,VEET Men crema depiLatoria para axiLas pieLes sensibLes roLL on 100 mL,4.69,0.1,L,0.1
5885,PANTENE Pro-v champu repara y protege pack 2 x 360 mL,6.29,0.72,L,0.72
5886,OB Organic tampon digitaL super caja 16 uds,5.29,16.03,ud,16.03
5887,HS champu anticaspa menthoL fresh bote 510 mL,5.99,0.51,L,0.51
5888,BABARIA serum faciaL acido hiaLuronico 30 mL,4.75,1.0,ud,1.0
5889,ORAL B pasta dentifrica 3D white Luxe perfeccion tubo 75 mL,3.99,0.075,L,0.075
5890,AROME DE FLEUR coLonia fLores bLancas spray 150 mL,5.97,0.15,L,0.15
5891,HIMALAYA espuma Limpiadora faciaL de Nim dosificador 150 mL,4.05,0.15,L,0.15
5892,PALETTE NaturaLs creme tinte Rubio Arena NÃÂº 9.4 caja 1 ud,3.99,1.0,ud,1.0
5893,AROME DE FLEUR coLonia bergamota spray 150 mL,5.97,0.15,L,0.15
5894,AMALFI Laca oro spray 400 mL,1.57,0.399,L,0.399
5895,SANEX geL de ducha zero % famiLy dosificador 750 mL,3.79,0.75,L,0.75
5896,SKIN preservativos eLite caja 10 uds,8.99,9.989,ud,9.989
5897,SKIN preservativos king size caja 10 uds,8.99,9.989,ud,9.989
5898,SKIN preservativos originaL caja 10 uds,7.99,9.987,ud,9.987
5899,BATISTE champu seco cherry spray 200 mL,3.25,0.2,L,0.2
5900,BATISTE champu seco originaL spray 200 mL,3.25,0.2,L,0.2
5901,FLOR DE MAYO mini coLonia Ms. GoLd spray 20 mL,1.55,0.02,L,0.02
5902,FLOR DE MAYO bombas de saL efervescentes rosas pastiLLa 250 gr,1.99,0.25,kg,0.25
5903,FROZEN pack coLonia 150 mL + sombras ojos + Lip gLoss,8.0,0.15,L,0.15
5904,CAPITAN AMERICA pack coLonia 150 mL + geL de ducha 100 mL,8.0,0.25,L,0.25
5905,CRY BABIES pack coLonia 150 mL + 2 esmaLtes de unas,8.0,0.15,L,0.15
5906,MY UNICORN pack coLonia 150 mL + 2 esmaLtes unas + LLavero,8.0,0.15,L,0.15
5907,MINNIE pack coLonia 100 mL + neceser,8.0,0.1,L,0.1
5908,SPIDERMAN pack coLonia 150 mL + geL de bano 200 mL,8.0,0.35,L,0.35
5909,FRUITS ATTRACTION coLonia de coco spray 100 mL,4.85,0.1,L,0.1
5910,FRUITS ATTRACTION CoLonia de vainiLLa spray 100 mL,4.85,0.1,L,0.1
5911,FRUITS ATTRACTION coLonia de mango spray 100 mL,4.85,0.1,L,0.1
5912,TITTO BLUNI coLonia profumo uomo spray 30 mL,2.95,0.03,L,0.03
5913,MAGNO geL de ducha marine fresh bote 650 mL,3.59,0.65,L,0.65
5914,AROME DE FLEUR coLonia verbena spray 150 mL,5.95,0.15,L,0.15
5915,DIA IMAQE jabon de manos Liquido neutraLizador de oLores dosificador 500 mL,1.34,0.5,L,0.5
5916,DIA IMAQE jabon de manos Liquido gLicerina dosificador 500 mL,1.34,0.5,L,0.5
5917,DIA IMAQE jabon de manos Liquido aLmendra y mieL dosificador 500 mL,1.14,0.5,L,0.5
5918,DIA IMAQE jabon de manos Liquido rosa y jazmin dosificador 500 mL,1.39,0.5,L,0.5
5919,NIKE coLonia bLue wave man spray 150 mL,8.65,0.15,L,0.15
5920,DIA IMAQE jabon de manos Liquido aLoe vera dosificador 500 mL,0.75,0.5,L,0.5
5921,AROME DE FLEUR coLonia neroLi spray 150 mL,5.95,0.15,L,0.15
5922,NIKE coLonia uLtra bLue man spray 30 mL,2.99,0.03,L,0.03
5923,NIKE coLonia indigo man spray 30 mL,3.25,3.25,L,3.25
5924,DIA IMAQE ampoLLas faciaLes vitamina C  y acido tranexamico pack 7 x 2 mL,3.99,3.99,L,3.99
5925,NATURAL HONEY Locion corporaL revitaLize dosificador 400 mL,4.99,0.4,L,0.4
5926,NATURAL HONEY geL de ducha sensitive dosificador 700 mL,2.99,0.7,L,0.7
5927,NATURAL HONEY geL de ducha revitaLize dosificador 700 mL,2.99,0.7,L,0.7
5928,NATURAL HONEY Locion corporaL sensitive dosificador 400 mL,4.99,0.4,L,0.4
5929,BIOGLOW exfoLiante faciaL con caLenduLa y camomiLa tubo 100 mL,2.99,0.1,L,0.1
5930,IDC INSTITUTE exfoLiante corporaL de cafe y coco tarro 240 mL,3.99,0.24,L,0.24
5931,PETITE MAISON crema de manos hidratante tubo 50 mL,1.0,0.05,L,0.05
5932,BIOGLOW exfoLiante aLoe y bambu tubo 100 mL,2.99,0.1,L,0.1
5933,EAU MY UNICORN coLonia corporaL infantiL spray 200 mL,4.95,0.2,L,0.2
5934,NIKE coLonia the perfume spray 150 mL,9.65,0.15,L,0.15
5935,NIKE coLonia pink woman spray 200 mL,8.55,0.2,L,0.2
5936,NIKE coLonia the perfume man spray 150 mL,8.99,0.15,L,0.15
5937,VICTORIO & LUCCINO agua de coLonia nÃÂº17 fLor sensuaL spray 150 mL,12.95,0.15,L,0.15
5938,VICTORIO & LUCCINO agua de coLonia nÃÂº15 fLor orientaL spray 150 mL,12.95,0.15,L,0.15
5939,IROHA mascariLLa faciaL hidratante con aguacate y acido hiaLuronico 1 ud,2.5,1.0,ud,1.0
5940,NIKE coLonia sparkLing woman spray 30 mL ,2.99,0.03,L,0.03
5941,PACHA coLonia 24/7 vip men spray 100 mL,10.95,10.95,L,10.95
5942,NIKE coLonia on fire man spray 30 mL,2.95,0.03,L,0.03
5943,SANEX desodorante natur protect roLL on 50 mL,2.19,0.05,L,0.05
5944,SIGNAL pasta dentifrica proteccion anticaries tubo 75 mL,1.89,0.075,L,0.075
5945,NIVEA Creme crema hidratante universaL todo tipo de pieLes Lata 250 mL,3.49,0.25,L,0.25
5946,TAMPAX Compak tampon super caja 22 uds,4.29,21.45,ud,21.45
5947,TAMPAX Compak tampon reguLar caja 22 uds,4.29,21.45,ud,21.45
5948,"BONTE Laca cLassic styLe fijacion normaL spray 400 mL
",1.69,0.4,L,0.4
5949,BONTE compresa cLasica de noche sin aLas boLsa 10 ud,1.59,9.938,ud,9.938
5950,"LIPOSAN protector LabiaL cuidado cLasico envase 1 ud 
",2.29,1.0,ud,1.0
5951,"BONTE aLcohoL etiLico 96ÃÂº boteLLa 250mL
",0.85,0.25,L,0.25
5952,BONTE compresa de noche uLtra con aLas boLsa 10 ud,1.35,9.643,ud,9.643
5953,COLGATE pasta dentifrica tripLe accion con fLuor tubo 75 mL,1.69,0.075,L,0.075
5954,"BONTE geL de ducha famiLiar ph neutro bote 1 Lt 
",0.99,1.0,L,1.0
5955,BONTE apositos surtidos caja 30 uds,1.05,1.0,ud,1.0
5956,BONTE geL de ducha avena pieL sensibLe bote 750 mL,1.39,0.751,L,0.751
5957,BONTE compresas de incontinencia normaL boLsa 24 uds,4.09,24.059,ud,24.059
5958,COLGATE pasta dentifrica bLanqueante tubo 75 mL,2.29,0.075,L,0.075
5959,LA TOJA geL de bano hidrotermaL boteLLa 800 mL,2.99,0.799,L,0.799
5960,LA TOJA geL de bano aLoe vera boteLLa 800 mL,2.99,0.799,L,0.799
5961,OB tampon digitaL reguLar paquete 32 ud,5.59,32.882,ud,32.882
5962,"SIGNAL pasta dentifrica bLanqueadora bicarbonato tubo 75 mL
",1.89,0.075,L,0.075
5963,BONTE desodorante pies spray 150 mL,1.95,0.15,L,0.15
5964,"BONTE desmaquiLLador suave de ojos boteLLa 150 mL
",1.49,0.15,L,0.15
5965,KEMPHOR pasta dentifrica originaL fLuorada tubo 75 mL,1.99,0.075,L,0.075
5966,FRUCTIS champu fortificante fuerza y briLLo cabeLLo normaL bote 300 mL,2.99,0.3,L,0.3
5967,BONTE seda dentaL menta y cera caja 50 metros,1.25,1.0,m,1.0
5968,NESTLE papiLLa 8 cereaLes gaLLeta caja 600 gr,3.99,0.6,kg,0.6
5969,BABYSMILE suero fisioLogico dosis indivuaLes 40 unidades,4.09,40.9,ud,40.9
5970,NATIVA Leche infantiL inicio 1 star bote 800 gr,10.99,0.8,kg,0.8
5971,NIDINA Leche 1 inicio premium bote 800 gr,14.99,0.8,kg,0.8
5972,HERO Baby verduritas con deLicias de pavo tarrito 235 gr,1.15,0.235,kg,0.235
5973,PULEVA Peques3 cereaL cacao pack 3 unidades 200 mL,1.65,0.6,L,0.6
5974,DRYNITES caLzonciLLos para ninos absorbentes de 8 a 15 anos paquete 9 uds,10.99,9.008,ud,9.008
5975,DRYNITES caLzonciLLos para ninos absorbentes de 4 a 7 anos paquete 10 uds,10.99,9.991,ud,9.991
5976,DODOT BASICO toaLLitas bebe envase 60 ud,1.0,1.0,ud,1.0
5977,PULEVA Peques3 muLtifrutas pack 3 unidades 200 mL,1.65,0.6,L,0.6
5978,"NATIVA Leche infantiL crecimiento 3 bote 800 gr

",10.99,0.8,kg,0.8
5979,NENUCO coLonia spray boteLLa 240mL,3.79,0.24,L,0.24
5980,BABYSMILE frutas variadas tarrito 2 x200 gr,1.55,0.399,kg,0.399
5981,NENUCO jabon Liquido bebe aLoe boteLLa 750 mL,3.59,0.749,L,0.749
5982,NESTLE papiLLa 8 cereaLes con mieL caja 900 gr,5.69,0.9,kg,0.9
5983,HERO nanos pLatano. fresa y manzana pouch 100 gr,0.81,0.1,kg,0.1
5984,NENUCO agua de coLonia boteLLa 600 mL,3.49,0.6,L,0.6
5985,BABYSMILE frutas con gaLLeta tarrito 2x200 gr,1.55,0.399,kg,0.399
5986,HERO nanos naranja. pLatano. pera y gaLLeta pouch 100 gr,0.81,0.1,kg,0.1
5987,NESTLE papiLLa 8 cereaLes caja 900 gr,5.69,0.9,kg,0.9
5988,NESTLE Energy Leche crecimiento con gaLLeta maria +2 anos envase 1 Lt,1.59,1.0,L,1.0
5989,TIGEX esponja especiaL de bano para bebe boLsa 1 ud,3.89,1.0,ud,1.0
5990,DENENES champu muy suave boteLLa 500 mL,2.89,0.5,L,0.5
5991,JOHNSONÃÂ´S bastonciLLos de aLgodon bote 100 uds,2.19,1.0,ud,1.0
5992,JOHNSONÃÂ´S Baby taLco duLces suenos para bebes bote 200 gr,2.99,0.2,kg,0.2
5993,GENIOL champu con frescor de coLonia para ninos bote 750 mL,2.35,0.751,L,0.751
5994,JOHNSON'S champu camomiLa bote 500 mL,3.39,0.5,L,0.5
5995,NENUCO jabon de bano hidratante con Leche y aLmendras duLces boteLLa 750 mL,3.79,0.75,L,0.75
5996,NENUCO champu extra suave con mieL y camoniLa boteLLa 500 mL,3.6,0.5,L,0.5
5997,DRYNITES braguitas para ninas absorbentes de 4 a 7 anos paquete 16 uds,12.75,15.938,ud,15.938
5998,DRYNITES caLzonciLLos para ninos absorbentes de 8 a 15 anos paquete 13 uds,12.75,13.01,ud,13.01
5999,NENUCO Leche hidratante fragancia originaL boteLLa 400 mL,3.2,0.4,L,0.4
6000,NENUCO jabon Liquido fragancia originaL boteLLa 750 mL,3.5,0.651,L,0.651
6001,BEL Baby protector cambiador boLsa 10 uds,3.69,9.973,ud,9.973
6002,NESTLE YogoLino sabor naturaL pack 4x100 gr,2.39,0.4,kg,0.4
6003,DRYNITES caLzonciLLos para ninos absorbentes de 4 a 7 anos paquete 16 uds,12.75,15.938,ud,15.938
6004,DRYNITES braguitas para ninas absorbentes de 8 a 15 anos paquete 13 uds,12.75,13.01,ud,13.01
6005,DODOT Sensitive toaLLitas para bebes pack 216 uds,8.19,1.0,ud,1.0
6006,HUGGIES LittLe swimmers panaL de agua 12-18 kgs paquete 19 uds,8.99,19.128,ud,19.128
6007,HERO Baby Leche en poLvo crecimiento 3 bote 800 gr,8.99,0.8,kg,0.8
6008,NESTLE 4 frutas pouch 90 gr,0.99,0.09,kg,0.09
6009,HERO Baby Leche en poLvo para Lactantes 1 bote 800 gr,8.99,0.8,kg,0.8
6010,HERO Baby Leche en poLvo continuacion 2 bote 800 gr,7.49,0.8,kg,0.8
6011,HERO nanos yogur con pLatano y fresa pouch 100 gr,0.81,0.1,kg,0.1
6012,NESTLE Junior Leche crecimiento gaLLetas maria +12 meses envase 1 Lt,1.59,1.0,L,1.0
6013,"DRYNITES braguitas para ninas absorbentes de 4 a 7 anos paquete 10 uds
",10.99,9.991,ud,9.991
6014,HERO Baby yogurines muLtifruta pouch 80 gr,0.99,0.08,kg,0.08
6015,HERO fruta mediterraneo pouch 100 gr,0.81,0.1,kg,0.1
6016,DRYNITES braguitas para ninas absorbentes de 8 a 15 anos paquete 9 uds,10.99,9.008,ud,9.008
6017,HERO Baby muLtifrutas con gaLLeta pouch 100 gr ,0.81,0.1,kg,0.1
6018,HERO Baby SoLo pera. pLatano y zanahoria 100% ecoLogica tarrito 120 gr,1.25,0.12,kg,0.12
6019,HERO Baby SoLo pera y manzana 100% ecoLogica tarrito 120 gr,1.19,0.12,kg,0.12
6020,NESTLE Naturnes pLatano. naranja y gaLLeta pouch 90 gr ,0.99,0.09,kg,0.09
6021,NESTLE Naturnes muLtifrutas pouch 90 gr,0.99,0.09,kg,0.09
6022,TIGEX cuchara de siLicona bLanda envase 1 ud (diferentes coLores),4.29,1.0,ud,1.0
6023,HERO Baby SoLo verduras de La huerta con poLLo y arroz 100% ecoLogica tarrito 190 gr,1.75,0.19,kg,0.19
6024,HERO Baby SoLo manzana. pLatano y zanahoria 100% ecoLogica pouch 100 gr,1.09,0.1,kg,0.1
6025,HERO Baby SoLo pera. pLatano y naranja 100% ecoLogica pouch 100 gr,1.09,0.1,kg,0.1
6026,TIGEX capitan pato para bano envase 1 ud,6.95,1.0,ud,1.0
6027,TIGEX braguitas desechabLes para despues deL parto taLLa M 42/44 pack 4 uds,5.15,3.992,ud,3.992
6028,DENENES geL y champu 2 en 1 feLices suenos bote 500 mL,2.79,0.5,L,0.5
6029,MULTIDERMOL pomada protectora deL panaL tubo 50 gr,5.49,1.0,ud,1.0
6030,DENENES Protech geL champu dobLe accion bote 600 mL,3.95,0.6,L,0.6
6031,DENENES Protech Leche hidratante dosificador 400 mL,3.99,0.4,L,0.4
6032,DENENES coLonia spray 200 mL,3.99,0.2,L,0.2
6033,BONTE toaLLitas para bebes con tendencia atopica envase 64 uds,1.79,1.0,ud,1.0
6034,TIGEX babero semirigido 1 ud,3.49,1.0,ud,1.0
6035,TIGEX discos de Lactancia boLsa 36 uds,6.49,36.056,ud,36.056
6036,TIGEX esponja naturaL bebe boLsa 2 uds,6.39,1.997,ud,1.997
6037,TIGEX pez payaso nadador 1 ud,5.99,1.0,ud,1.0
6038,TIGEX Liquido Limpia biberones bote 300 mL,5.99,1.0,ud,1.0
6039,NESTLE YogoLino pLatano pouch 90 gr,1.09,0.09,kg,0.09
6040,NESTLE YogoLino fresa pouch 90 gr,1.09,0.09,kg,0.09
6041,TIGEX baberos forrados 0-6 meses Lote 3 uds,5.25,3.0,ud,3.0
6042,TIGEX boLsas de conservacion para Leche materna 20 uds,6.99,19.971,ud,19.971
6043,NESTLE YogoLino pLatano y fresa pouch 90 gr,1.09,0.09,kg,0.09
6044,TIGEX cucharas y tenedores Lote 8 uds,6.49,8.012,ud,8.012
6045,BEL Baby gasas faciaLes infantiLes boLsa 100 uds,2.39,1.0,ud,1.0
6046,BEL Baby discos de aLgodon boLsa 60 uds,1.99,1.0,ud,1.0
6047,INSTITUTO ESPAÃÂOL Baby agua de coLonia gotas frescas bote 750 mL,7.99,0.75,L,0.75
6048,INSTITUTO ESPAÃÂOL Baby agua de coLonia gotas frescas spray 250 mL,4.59,0.25,L,0.25
6049,NENUCO agua de coLonia frasco 400 mL,8.99,0.4,L,0.4
6050,TIGEX compresas maternidad caja 10 uds,3.85,9.872,ud,9.872
6051,NUBY Bug a Loop mordedor +4 meses 1 ud,12.55,1.0,ud,1.0
6052,NUBY LLaves bLandas y duras mordedor icybite mas tiempo frio +4 meses 1 ud,10.99,1.0,ud,1.0
6053,NUBY FLipn`sin taza con pajita +12 meses 270 mL (diferentes coLores),10.99,1.0,ud,1.0
6054,NUBY 6 recipientes con tapa 300 mL,9.99,5.982,ud,5.982
6055,NUBY NaturaL touch chupete para fruta con tapa protectora +4 meses 1 ud,7.99,1.0,ud,1.0
6056,NUBY cucharas asa Larga no termosensibLes +6 meses envase 3 uds,5.59,3.005,ud,3.005
6057,NUBY NaturaL touch maLLa para chupete fruta recambio 3 uds,6.59,2.995,ud,2.995
6058,NUBY ALL naturaL geL de denticion + mordedor bLister 1 ud,8.99,1.0,ud,1.0
6059,NUBY patito con sensor de temperatura +0 meses 1 ud,6.99,1.0,ud,1.0
6060,NUBY Lapices para eL bano +3 anos 1 ud,4.49,1.0,ud,1.0
6061,NUBY biberon boca ancha tetina anticoLicos +0 meses 180 mL (diferentes coLores),8.25,0.18,L,0.18
6062,HERO Baby SoLo jardinera de ternera 100% ecoLogica tarrito 190 gr,1.75,0.19,kg,0.19
6063,BABYSMILE aceite corporaL para bebes boteLLa 500 mL ,2.05,0.5,L,0.5
6064,BONTE agua de coLonia sin aLcohoL spray 250 mL,1.99,0.25,L,0.25
6065,BABYSMILE geL y champu 2 en 1 suave dosificador 750 mL ,4.25,0.75,L,0.75
6066,PETIT CHERI agua de coLonia bote 750 mL,3.75,0.75,L,0.75
6067,BONTE crema faciaL para bebes tubo 100 mL,2.99,0.1,L,0.1
6068,EAU MY BB coLonia bebe spray 150 mL,8.95,0.15,L,0.15
6069,EAU MY BB pack geL de bano y champu 200 mL + Locion hidratante 200 mL + coLonia spray 60mL,14.99,1.0,ud,1.0
6070,EAU MY BB coLonia bebe spray 60 mL,9.95,9.95,L,9.95
6071,DIA toaLLitas humedas para bebes envase 24 uds,0.79,1.0,ud,1.0
6072,FULLMARKS spray contra piojos y Liendres bote 150 mL,25.74,25.74,L,25.74
6073,JUNIORSMILE agua de coLonia nina spray 200 mL,4.99,0.2,L,0.2
6074,JUNIORSMILE agua de coLonia nino spray 200 mL,4.99,0.2,L,0.2
6075,DOVE Baby Locion corporaL hidratacion profunda bote 400 mL,3.49,1.0,ud,1.0
6076,DOVE Baby geL de ducha hidratacion profunda dosificador 400 mL,2.99,0.4,L,0.4
6077,JUNIORSMILE toaLLitas wc aroma meLon envase 100 uds,1.89,1.0,ud,1.0
6078,DODOT Sensitive panaLes recien nacido <3 kgs taLLa 0 paquete 24 uds,5.99,23.96,ud,23.96
6079,DODOT Activity panaLes +14 kgs taLLa 6 paquete 44 uds,23.99,43.618,ud,43.618
6080,DOVE pack baby geL de ducha 400 mL + Locion 400 mL + crema 45 gr + toaLLitas,11.99,1.0,ud,1.0
6081,NESTLE Naturnes yogur naturaL bio pack 4 unidades 90 gr,2.99,0.36,kg,0.36
6082,JOHNSONÃÂ´S Locion corporaL duLces suenos dosificador 500 mL,3.99,0.5,L,0.5
6083,JOHNSON'S acondicionador gotas de fuerza spray 200 mL,3.69,0.2,L,0.2
6084,JOHNSONÃÂ´S champu gotas de fuerza bote 500 mL,3.69,0.5,L,0.5
6085,JOHNSONÃÂ´S aceite aLoe vera bote 500 mL,3.59,0.5,L,0.5
6086,JOHNSONÃÂ´S Baby champu bote 500 mL,3.39,0.5,L,0.5
6087,JOHNSONÃÂ´S geL de bano duLces suenos dosificador 750 mL,3.39,0.75,L,0.75
6088,JOHNSON'S geL de bano cuidado compLeto para bebes dosificador 500 mL,3.29,0.5,L,0.5
6089,JOHNSON'S Locion duLces suenos dosificador 500 mL,3.99,0.5,L,0.5
6090,JOHNSONÃÂ´S Baby champu goLd dosificador 750 mL,3.99,0.75,L,0.75
6091,JOHNSON'S acondicionador no mas tirones spray 200 mL,3.69,0.2,L,0.2
6092,JOHNSONÃÂ´S champu gotas de briLLo bote 500 mL,3.69,0.5,L,0.5
6093,JOHNSON'S aceite corporaL duLces suenos bote 300 mL,2.99,0.5,L,0.5
6094,JOHNSON'S geL de bano cotton touch para recien nacido dosificador 500 mL,3.99,0.5,L,0.5
6095,JOHNSON'S geL de bano burbujas para ninos dosificador 750 mL,3.29,0.749,L,0.749
6096,JOHNSON'S champu duLces suenos bote 500 mL,3.49,0.5,L,0.5
6097,HERO Baby papiLLa 8 cereaLes mieL 0% azucares anadidos caja 410 gr,2.79,0.41,kg,0.41
6098,HERO Baby papiLLa 8 cereaLes 0% azucares anadidos caja 410 gr,2.79,0.41,kg,0.41
6099,JOHNSON'S Baby champu bote 100 mL,1.29,0.1,L,0.1
6100,JOHNSON'S acondicionador gotas de briLLo spray 200 mL,3.69,0.2,L,0.2
6101,JOHNSONÃÂ´S acondicionador gotas de fuerza bote 500 mL,2.99,0.5,L,0.5
6102,MOLTEX Premium panaLes system channeL protect 13-18 kgs taLLa 5 paquete 44 uds,11.29,43.423,ud,43.423
6103,NESTLE Naturnes pure de hortaLizas con ternera bio tarrito 190 gr,1.99,0.19,kg,0.19
6104,NESTLE Naturnes pure de guisantes con patata y poLLo bio tarrito 190 gr,1.99,0.19,kg,0.19
6105,JOHNSON'S aceite corporaL cotton touch bote 300 mL,2.99,0.3,L,0.3
6106,DODOT toaLLitas para bebes aqua pure envase 48 uds,2.99,49.833,ud,49.833
6107,JOHNSONÃÂ´S acondicionador no mas tirones bote 500 mL,3.49,0.5,L,0.5
6108,JOHNSONÃÂ´S acondicionador gotas de briLLo bote 500 mL,3.49,0.5,L,0.5
6109,FROZEN geL y champu 2 en 1 eLsa bote 400 mL,3.75,0.4,L,0.4
6110,JOHNSONÃÂ´S Baby champu camomiLa dosificador 750 mL,3.99,0.75,L,0.75
6111,NESTLE Naturnes pure de brocoLi y guisantes con pavo bio tarrito 190 gr,1.99,0.19,kg,0.19
6112,NESTLE Naturnes pure de manzana y pLatano bio tarrito 190 gr,1.99,0.19,kg,0.19
6113,NESTLE Naturnes pure de manzana. pLatano. pera y meLocoton bio tarrito 190 gr,1.99,0.19,kg,0.19
