,producto,precio,precio_rel,link,oferta
1866,LINDT Lindor bombón chocolate con leche unidad (peso aprox 15 gr),0.49,32.99/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1867,LINDT Lindor bombón blanco unidad (peso aprox 15 gr),0.49,32.99/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1868,ASTURIANA leche semidesnatada sin lactosa envase 1 lt ,0.97,0.97/l,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1869,GRUPO DE LUCAS huevos frescos maíz categoría A clase M/L estuche 12 uds,1.89,0.16/ud,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1870,DIA TEMPTATION huevos de chocolate con leche bolsa 225 gr,1.99,8.84/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1871,DIA TEMPTATION huevos de chocolate con avellanas bolsa 225 gr,1.99,8.84/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1872,CASA TARRADELLAS masa fina para pizza rollo 260 gr,1.44,5.54/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1873,RESPIRAL caramelos eucalipto mentol bolsa 150 gr ,1.39,9.27/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1874,TRIDENT chicle láminas sabor hierbabuena paquete 5 uds,1.89,23.63/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1875,BICENTURY tortitas de maíz con chocolate negro paquete 90 gr ,1.95,21.67/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1876,HORNIMANS infusión manzanilla con anís estuche 25 bolsitas,2.09,0.08/ud,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1877,CARRETILLA espárragos blancos cortos gruesos frasco 110 gr,2.89,26.27/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1878,M&M's cacahuete 45 gr,1.00,22.22/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1879,LU PRINCIPE galleta rellena de chocolate paquete 300 gr ,1.89,6.30/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1880,DULCIORA golosinas gummy jelly bolsa 100 gr,1.79,17.90/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1881,TOBLERONE chocolate con leche pack 3 unidades 50 gr ,2.39,15.93/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1882,MILKA choco biscuit caja 150 gr ,2.09,13.93/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1883,LINDT Excellence chocolate 85% cacao tableta 100 gr ,2.59,25.90/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1884,MARCILLA café molido creme express natural paquete 250 gr ,3.75,15.00/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1885,FERRERO ROCHER bombones pack 3 unidades envase 35 gr,1.00,28.57/Kg,https://www.dia.es/compra-online/despensa/cf?page=45&disp=,0
1886,LA ESPAÑOLA aceitunas verdes rellenas de anchoas pack 3 latas 150 gr ,2.49,16.60/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1887,NOCILLA crema de cacao original vaso 360 gr ,3.09,8.58/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1888,FONTANEDA galletas integrales MarieLu paquete 520 gr ,2.39,4.60/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1889,MILKA chocolate con leche tableta 125 gr ,1.15,9.20/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1890,EKO mezcla de cereales ecológico frasco 150 gr,2.59,17.27/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1891,NESTLE chocolate crunch tableta 100 gr ,1.49,14.90/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1892,GALLINA BLANCA Sopinstant crema de pollo con picatostes caja 63 gr,1.15,18.25/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1893,NUTELLA crema de cacao con avellanas vaso 200 gr,2.29,11.45/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1894,LINDT Lindor chocolate negro 60% tableta 100 gr,2.19,21.90/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1895,COLACAO original bote 760 gr,5.29,6.96/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1896,GALLINA BLANCA sopa de pollo con fideos finos bajo en sal sobre 68 gr,0.57,8.38/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1897,TIC TAC caramelo de fresa mix envase 18 gr,1.00,55.56/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1898,MARCILLA cafe molido mezcla gran aroma paquete 250 gr,2.79,11.16/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1899,NOCILLA Duo crema de cacao vaso 360 gr ,3.09,8.58/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1900,CHIPS AHOY extra pepitas de chocolate xl bolsa 184 gr ,2.39,12.99/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1901,ALPRO leche de almendras envase 1 lt ,1.95,1.95/l,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1902,ROYAL levadura de panaderia caja 5 sobres de 5.5 gr,1.89,68.73/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1903,LA ASTURIANA garbanzos cocidos frasco 210 ml,0.79,2.68/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1904,FRIT RAVICH cocktail frutos secos top5 bolsa 170 gr,2.05,12.06/Kg,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1905,ASTURIANA leche desnatada 0% M.G. sin lactosa envase 1 lt,0.97,0.97/l,https://www.dia.es/compra-online/despensa/cf?page=46&disp=,0
1906,ORTIZ mini tostas redondas caja 100 gr ,1.69,16.90/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1907,VIVESOY bebida de avena envase 1 lt,1.79,1.79/l,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1908,LAVAZZA café molido crema e gusto paquete 250 gr ,2.75,11.00/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1909,FILIPINOS roscos de galleta con chocolate negro paquete 135 gr,1.00,7.41/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1910,MELS hojaldre de astorga paquete 180 gr,1.00,5.56/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1911,CALVO sardinillas en aceite de oliva baja en sal lata 60 g,1.35,22.50/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1912,BUITONI masa para empanada paquete 280 gr,2.79,9.96/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1913,DIA FIDIAS yogur al estilo griego mora y frambuesa pack 4 unidades 125 gr,1.29,2.58/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1914,JOLCA aceituna verde gazpacha frasco 500 gr,3.35,6.70/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1915,DULCESOL magdalena valenciana bolsa 350 gr ,1.35,3.86/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1916,FINI bolsa de golosinas happy party 250 gr,2.29,9.16/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1917,DIA VITAL batido dietético de vainilla caja 8 batidos,6.29,21.25/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1918,EL MOLINO DE DIA mini brazo al cacao paquete 200 gr ,0.99,4.95/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1919,DIA VEGECAMPO judías verdes redondas frasco 360 gr,0.95,2.64/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1920,DIA postre de chocolate ligero pack 4 unidades 125 gr,1.05,2.10/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1921,DR. SCHAR galletas rellenas mini sorrisi SIN GLUTEN paquete 100 gr,1.59,15.90/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1922,DIA AL PUNTO ensalada milanesa de atún lata 150 gr,0.97,6.47/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1923,DIA AL PUNTO ensalada mediterránea de atún lata 150 gr,0.97,6.47/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1924,CHIQUILIN energy galleta paquete 200 gr,2.49,12.45/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1925,DANONE yogur fresa. macedonia. fresa y plátano y galleta pack 12 unidades 120 gr,3.09,2.15/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1926,TOSFRIT kaskys de maíz frito bolsa 120 gr,0.97,8.08/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1927,ISABEL atún en aceite de girasol lata 650 gr,7.39,11.37/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1928,DR. SCHAR galletas rellenas de chocolate sorrisi SIN GLUTEN paquete 250 gr,3.09,12.36/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1929,DIA picatostes tostados bolsa 90 gr,0.69,7.67/Kg,https://www.dia.es/compra-online/despensa/cf?page=47&disp=,0
1930,KIT KAT chocolatina chocolate blanco 41.5 gr,1.09,25.95/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1931,"NATUR TIERRA drenante natural con alcachofa y diente de león jarabe 250 ml
",6.89,27.56/l,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1932,EL MOLINO DE DIA bizcocho de limón envase 350 gr ,2.55,7.29/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1933,EL MOLINO DE DIA bizcocho con pepitas de chocolate envase 350 gr ,2.35,6.71/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1934,DANONE ACTIVIA bífidus cremoso de mango 0% M.G pack 4 unidades 120 gr,2.19,4.56/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1935,CALVO atún en aceite de oliva pack 3 latas de 52 gr,3.29,21.09/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1936,NATUR TIERRA arándano rojo americano antioxidante envase 30 cápsulas ,5.79,0.19/ud,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1937,LA FALLERA arroz bomba paquete 1 Kg,3.75,3.75/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1938,VIVISIMA+ garcinia cambogia envase 40 cápsulas ,4.29,0.11/ud,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1939,VIVISIMA+ cartílago de tiburón envase 40 cápsulas ,4.59,0.11/ud,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1940,CREST monedas de chocolate malla 100 gr ,0.99,9.90/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1941,REINA natillas de vainilla equilibrio pack 4 unidades 125 g,1.29,2.58/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1942,DOLCE GUSTO grande intenso caja 16 cápsulas,4.25,29.51/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1943,NESTLE Caja roja bombones bolsa 100 gr,3.29,32.90/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1944,DIA VEGECAMPO pepinillos sabor anchoa frasco 180 gr,1.09,6.06/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1945,"DANONE mousse yogur natural azucarado pack 4 unidades 65 g
",2.25,8.65/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1946,BORGES cocktail natural de frutos secos bolsa 130 gr,2.95,22.69/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1947,KELLOGGS cereales special k con chocolate negro caja 375 gr,2.49,6.64/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1948,EL MOLINO DE DIA pan de hamburguesa maxi 4 unidades bolsa 300 gr,0.79,2.63/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1949,GALLINA BLANCA sopa de cocido con fideos sobre 72 gr,0.57,7.92/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1950,"NESTLE chocolate con leche extrafino tableta pack 3 x 125 gr
",2.69,7.17/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1951,ASTURIANA mantequilla barqueta 250 gr,2.35,9.40/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1952,ASTURIANA mantequilla con sal barqueta 250 gr ,2.39,9.56/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1953,LINDT Lindor pack 2 bombones de chocolate con leche 200 gr + surtido 200 gr,10.98,18.30/Kg,https://www.dia.es/compra-online/despensa/cf?page=48&disp=,0
1954,ALIÑA TU DIA crema de vinagre de módena con frambuesa botella 250 ml,2.05,8.20/l,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1955,DIA té verde al limón estuche 25 bolsitas,1.45,0.06/ud,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1956,ARENAS magdalenas concha bolsa 300 gr ,1.09,3.63/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1957,DIA minirocks chocolate estuche 8 uds 155gr,1.35,8.71/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1958,HORNIMANS té verde puro estuche 20 uds ,2.65,0.13/ud,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1959,HORNIMANS té chai con especias estuche 20 bolsitas,2.65,37.86/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1960,"NESTLE cereales corn flakes SIN GLUTEN caja 375 gr
",2.69,7.17/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1961,DIA VITAL infusión buenas noches estuche 25 bolsitas,1.25,0.05/ud,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1962,DIA VITAL infusión digestiva estuche 25 bolsitas,1.25,0.05/ud,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1963,"RISI palomitas sabor ketchup y mostaza bolsa 90 gr
",1.07,11.89/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1964,MAIZENA harina de maíz paquete 400 gr  ,1.79,4.48/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1965,LA FILO bizcocho soletilla paquete 300 gr ,1.39,4.63/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1966,DIA CAPRICHOSO tarta de chocolate blanco pack 2 unidades 70 gr,1.39,9.93/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1967,DIA VITAL infusión línea estuche 25 bolsitas,1.25,0.05/ud,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1968,DIA té verde estuche 25 bolsitas,0.85,0.85/ud,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1969,DIA manzanilla con anís estuche 40 bolsitas,1.25,1.25/ud,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1970,BONDUELLE judías verdes troceadas frasco 360 gr,2.49,6.92/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1971,DIA VITAL cookies paquete 185 gr ,1.19,6.43/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1972,DIA DELICIOUS espaguetis negros con tinta de sepia paquete 250 gr,1.65,6.60/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1973,EL MOLINO DE DIA mini tostas con pasas bolsa 110 gr,1.05,9.55/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1974,DELICIAS DE DIA espárragos blancos IGP de Navarra frasco 325 gr,5.99,18.43/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1975,SAL DIA escamas de sal marina frasco 125 gr,2.29,18.32/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1976,DIA DELICIOUS mermelada de ciruela y kiwi extra 60% fruta frasco 320 gr ,1.59,4.97/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1977,DIA DELICIOUS mermelada de higo extra 60% fruta frasco 320 gr ,1.59,4.97/Kg,https://www.dia.es/compra-online/despensa/cf?page=49&disp=,0
1978,"DIA DELICIOUS surtido de confitados pimiento piquillo/cebolla pack 2x170 gr

",2.49,7.32/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1979,DIA DELICIOUS mousse de cabracho tarro 115 gr,2.19,19.04/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1980,DIA DELICIOUS mousse de boletus tarro 115 gr,2.19,19.04/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1981,DIA VITAL galleta desayuno integral sin azúcar bolsa 350 gr,1.89,5.40/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1982,KINDER Bueno mini chocolate bolsa 108 gr,2.29,21.20/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1983,Pan candeal grande 500 gr,1.40,2.80/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1984,DIA DELICIOUS surtido de galletas caja 500 gr ,3.05,6.10/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1985,HIDA Pisto sofrito de verduras casero lata 340 gr ,1.39,4.09/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1986,LUENGO lenteja pardina bolsa 1 Kg,3.49,3.49/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1987,DANI perejil hoja frasco 60 gr,3.05,46.92/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1988,SKITTLES caramelos sabor fruta bolsa 174 gr,2.19,12.59/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1989,SKITTLES caramelos ácidos crazy sours bolsa 174 gr,2.19,12.59/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1990,DULCESOL magdalenas caseras paquete 300 gr,1.45,4.83/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1991,DR. SCHAR barritas de chocolate SIN GLUTEN paquete 105 gr,3.05,29.05/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1992,REINA tarta de galleta de cacao y nata pack 2 unidades 70 gr,1.59,11.36/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1993,GALLINA BLANCA fideos orientales yakisoba pollo vaso 93 gr,1.59,17.10/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1994,GALLINA BLANCA fideos orientales yakisoba vaso 93 gr,1.59,17.10/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1995,TRIDENT chicle 60 minutos sabor hierbabuena bote 80 gr,3.09,42.92/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1996,TRIDENT chicle 60 minutos sabor peppermint bote 80 gr,3.09,42.92/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1997,GALLO pesto frasco 190 gr,1.89,9.95/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1998,KOIPE Fritos aceite de girasol botella 1 lt ,2.09,2.09/l,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
1999,DANI albahaca hojas frasco 15 gr,0.95,63.33/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
2000,DANI nuez moscada grano frasco 20 gr,1.85,92.50/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
2001,DIAMIR pimientos rojos pack 3 latas de 60 gr,1.39,7.72/Kg,https://www.dia.es/compra-online/despensa/cf?page=50&disp=,0
2002,ARLUY Simpson mini galletas chocolateadas de desayuno caja 135 gr,1.15,8.52/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2003,DIA MARI MARINERA mejillones en salsa vieira 14/18 piezas lata 69 gr,1.19,17.25/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2004,M&M's cacahuete 70 gr ,1.25,17.86/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2005,BICENTURY batido dietético de chocolate caja 5 batidos ,5.99,1.20/ud,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2006,DIA chocolate con leche y almendras enteras tableta 200 gr,1.59,7.95/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2007,"DIA noodles sabor gamba bolsa bolsa 85 gr
",0.59,6.94/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2008,DANONE DENSIA yogur natural 0% M.G. edulcorado pack 4 unidades 120 gr ,1.95,4.06/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2009,DR. SCHAR pan rallado SIN GLUTEN bolsa 300 gr,2.05,6.83/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2010,REINA yogur natural con trozos de filipinos blanco pack 2 unidades 143 gr,1.39,4.86/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2011,DIA magdalena redonda bolsa 350 gr,0.99,2.83/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2012,LA VIEJA FABRICA mermelada de arándanos frasco 285 gr ,2.29,8.04/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2013,MILKA chocolate con caramelo tableta 100 gr ,1.15,11.50/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2014,MILKA chocolate con leche y almendras tableta 125 gr ,1.89,15.12/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2015,ALPRO bebida de coco envase 1 lt,1.95,1.95/l,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2016,CARRETILLA pimientos del piquillo enteros frasco 260 gr,1.85,7.12/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2017,ORBIT chicle grageas sabor bubblemint bote 84 gr,3.19,37.98/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2018,BIMBO pan de molde blanco grande bolsa 375 gr ,1.00,2.67/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2019,"MARCILLA café molido descafeinado mezcla paquete 200 gr
",3.39,16.95/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
2020,MARCILLA café molido descafeinado natural gran aroma paquete 200 gr,3.39,16.95/Kg,https://www.dia.es/compra-online/despensa/cf?page=51&disp=,0
